respondent_id,collector_id,date_created,date_modified,ip_address,GrupoEnc,first_name,last_name,custom_1,"MAMÁ, PAPA Y/O TUTOR(A):Esta investigación busca conocer lo que saben, piensan y sienten las niñas, niños y adolescentes acerca de los derechos humanos. Nos gustaría que colaboraras permitiendo que tus hijos/as de entre 8 a 17 años participen en ella.Puedes plantear todas tus dudas al respecto de la investigación, antes, durante y después de la encuesta al correo: nna.opinan@gmail.comSi estás de acuerdo, agradeceremos confirmes tu consentimiento informado señalando ""acepto"":","NIÑAS, NIÑOS Y ADOLESCENTES:Esta encuesta es voluntaria y anónima (no se piden nombres ni apellidos). Nos comprometemos a guardar en secreto todo lo que digas en ella, y usar tus respuestas sólo para este estudio, que busca conocer las opiniones de niñas, niños y adolescentes. Por favor responde sincera e individualmente las preguntas. No hay respuestas correctas o incorrectas.Si estás de acuerdo en participar, responde ""Si, acepto"".",¿Cuántos años cumplidos tienes? (anota el número),﻿¿Con cuál sexo te identificas?,﻿¿Con cuál sexo te identificas?,¿En cuál estado vives?,Tu escuela es,¿Con quiénes vives?Selecciona todas las personas con quien vives en tu casa,¿Con quiénes vives?Selecciona todas las personas con quien vives en tu casa,¿Con quiénes vives?Selecciona todas las personas con quien vives en tu casa,¿Con quiénes vives?Selecciona todas las personas con quien vives en tu casa,¿Con quiénes vives?Selecciona todas las personas con quien vives en tu casa,¿Con quiénes vives?Selecciona todas las personas con quien vives en tu casa,¿Con quiénes vives?Selecciona todas las personas con quien vives en tu casa,¿Con quiénes vives?Selecciona todas las personas con quien vives en tu casa,¿Con quiénes vives?Selecciona todas las personas con quien vives en tu casa,¿Con quiénes vives?Selecciona todas las personas con quien vives en tu casa,¿Con quiénes vives?Selecciona todas las personas con quien vives en tu casa,¿Con quiénes vives?Selecciona todas las personas con quien vives en tu casa,¿Con quiénes vives?Selecciona todas las personas con quien vives en tu casa,¿Qué son para ti los Derechos Humanos?,¿Cuáles derechos conoces?,¿Dónde has aprendido sobre derechos humanos?Selecciona hasta tres alternativas,¿Dónde has aprendido sobre derechos humanos?Selecciona hasta tres alternativas,¿Dónde has aprendido sobre derechos humanos?Selecciona hasta tres alternativas,¿Dónde has aprendido sobre derechos humanos?Selecciona hasta tres alternativas,¿Dónde has aprendido sobre derechos humanos?Selecciona hasta tres alternativas,¿Dónde has aprendido sobre derechos humanos?Selecciona hasta tres alternativas,¿Dónde has aprendido sobre derechos humanos?Selecciona hasta tres alternativas,¿Dónde has aprendido sobre derechos humanos?Selecciona hasta tres alternativas,¿Quiénes tienen derechos humanos?,¿Quiénes tienen derechos humanos?,¿Quiénes tienen derechos humanos?,¿Quiénes tienen derechos humanos?,¿Quiénes tienen derechos humanos?,¿Qué significa ser una persona?,¿La gente cercana te trata como una persona?,¿La gente cercana te trata como una persona?,¿La gente cercana te trata como una persona?,¿La gente cercana te trata como una persona?,¿La gente cercana te trata como una persona?,¿La gente cercana te trata como una persona?,¿La gente cercana te trata como una persona?,¿La gente cercana te trata como una persona?,¿La gente cercana te trata como una persona?,¿La gente cercana te trata como una persona?,¿Quiénes deciden sobre tu vida?,¿Quiénes deciden sobre tu vida?,¿Quiénes deciden sobre tu vida?,¿Quiénes deciden sobre tu vida?,¿Quiénes deciden sobre tu vida?,¿Quiénes deciden sobre tu vida?,¿Quiénes deciden sobre tu vida?,¿Quiénes deciden sobre tu vida?,¿Quiénes deciden sobre tu vida?,¿Quiénes deciden sobre tu vida?,¿Quiénes deciden sobre tu vida?,¿Quiénes pueden tomar decisiones?,¿Quiénes pueden tomar decisiones?,¿Quiénes pueden tomar decisiones?,¿Quiénes pueden tomar decisiones?,¿Quiénes pueden tomar decisiones?,¿Quiénes pueden tomar decisiones?,¿Quiénes pueden tomar decisiones?,¿Te importan los problemas de tu alrededor?,¿Te importan los problemas de tu alrededor?,¿Te importan los problemas de tu alrededor?,¿Te importan los problemas de tu alrededor?,¿Te importan los problemas de tu alrededor?,¿Te importan los problemas de tu alrededor?,¿Quiénes pueden cambiar el mundo? (lo que pasa a nuestro alrededor)Elige todas las personas que crees que pueden:,¿Quiénes pueden cambiar el mundo? (lo que pasa a nuestro alrededor)Elige todas las personas que crees que pueden:,¿Quiénes pueden cambiar el mundo? (lo que pasa a nuestro alrededor)Elige todas las personas que crees que pueden:,¿Quiénes pueden cambiar el mundo? (lo que pasa a nuestro alrededor)Elige todas las personas que crees que pueden:,¿Quiénes pueden cambiar el mundo? (lo que pasa a nuestro alrededor)Elige todas las personas que crees que pueden:,¿Por qué debo ejercer (practicar) mis derechos humanos?Elije los dos motivos que te parezcan más importantes.,¿Por qué debo ejercer (practicar) mis derechos humanos?Elije los dos motivos que te parezcan más importantes.,¿Por qué debo ejercer (practicar) mis derechos humanos?Elije los dos motivos que te parezcan más importantes.,¿Por qué debo ejercer (practicar) mis derechos humanos?Elije los dos motivos que te parezcan más importantes.,¿Por qué debo ejercer (practicar) mis derechos humanos?Elije los dos motivos que te parezcan más importantes.,¿Por qué debo ejercer (practicar) mis derechos humanos?Elije los dos motivos que te parezcan más importantes.,¿Por qué debo ejercer (practicar) mis derechos humanos?Elije los dos motivos que te parezcan más importantes.,"Elije de la siguiente lista lo que para ti es un derecho, una suerte, una necesidad o una regla (por ley).TENER...","Elije de la siguiente lista lo que para ti es un derecho, una suerte, una necesidad o una regla (por ley).TENER...","Elije de la siguiente lista lo que para ti es un derecho, una suerte, una necesidad o una regla (por ley).TENER...","Elije de la siguiente lista lo que para ti es un derecho, una suerte, una necesidad o una regla (por ley).TENER...","Elije de la siguiente lista lo que para ti es un derecho, una suerte, una necesidad o una regla (por ley).TENER...","Elije de la siguiente lista lo que para ti es un derecho, una suerte, una necesidad o una regla (por ley).TENER...","Elije de la siguiente lista lo que para ti es un derecho, una suerte, una necesidad o una regla (por ley).TENER...","Elije de la siguiente lista lo que para ti es un derecho, una suerte, una necesidad o una regla (por ley).TENER...","Elije de la siguiente lista lo que para ti es un derecho, una suerte, una necesidad o una regla (por ley).TENER...","Elije de la siguiente lista lo que para ti es un derecho, una suerte, una necesidad o una regla (por ley).TENER...","Elije de la siguiente lista lo que para ti es un derecho, una suerte, una necesidad o una regla (por ley).TENER...","Elije de la siguiente lista lo que para ti es un derecho, una suerte, una necesidad o una regla (por ley).TENER...","Elije de la siguiente lista lo que para ti es un derecho, una suerte, una necesidad o una regla (por ley).TENER...","Elije de la siguiente lista lo que para ti es un derecho, una suerte, una necesidad o una regla (por ley).TENER...","Elije de la siguiente lista lo que para ti es un derecho, una suerte, una necesidad o una regla (por ley).TENER...","Elije de la siguiente lista lo que para ti es un derecho, una suerte, una necesidad o una regla (por ley).TENER...","Elije de la siguiente lista lo que para ti es un derecho, una suerte, una necesidad o una regla (por ley).TENER...","Elije de la siguiente lista lo que para ti es un derecho, una suerte, una necesidad o una regla (por ley).TENER...","Elije de la siguiente lista lo que para ti es un derecho, una suerte, una necesidad o una regla (por ley).TENER...","Elije de la siguiente lista lo que para ti es un derecho, una suerte, una necesidad o una regla (por ley).TENER...","Elije de la siguiente lista lo que para ti es un derecho, una suerte, una necesidad o una regla (por ley).TENER...","Elije de la siguiente lista lo que para ti es un derecho, una suerte, una necesidad o una regla (por ley).TENER...","Elije de la siguiente lista lo que para ti es un derecho, una suerte, una necesidad o una regla (por ley).TENER...","Elije de la siguiente lista lo que para ti es un derecho, una suerte, una necesidad o una regla (por ley).TENER...","Elije de la siguiente lista lo que para ti es un derecho, una suerte, una necesidad o una regla (por ley).TENER...","Elije de la siguiente lista lo que para ti es un derecho, una suerte, una necesidad o una regla (por ley).TENER...","Elije de la siguiente lista lo que para ti es un derecho, una suerte, una necesidad o una regla (por ley).TENER...","Elije de la siguiente lista lo que para ti es un derecho, una suerte, una necesidad o una regla (por ley).TENER...","¿Qué tan importantes son las siguientes situaciones para que las niñas, niños y adolescentes ejerzan (practiquen) sus derechos?","¿Qué tan importantes son las siguientes situaciones para que las niñas, niños y adolescentes ejerzan (practiquen) sus derechos?","¿Qué tan importantes son las siguientes situaciones para que las niñas, niños y adolescentes ejerzan (practiquen) sus derechos?","¿Qué tan importantes son las siguientes situaciones para que las niñas, niños y adolescentes ejerzan (practiquen) sus derechos?",¿Cuáles derechos humanos practicas?,Si no practicas o no te permiten ejercer tus derechos humanos ¿Qué puedes hacer?,Si no practicas o no te permiten ejercer tus derechos humanos ¿Qué puedes hacer?,Si no practicas o no te permiten ejercer tus derechos humanos ¿Qué puedes hacer?,Si no practicas o no te permiten ejercer tus derechos humanos ¿Qué puedes hacer?,Si no practicas o no te permiten ejercer tus derechos humanos ¿Qué puedes hacer?,Si no practicas o no te permiten ejercer tus derechos humanos ¿Qué puedes hacer?,"Ejercer (practicar) tus derechos humanos te hace sentir…Elije al menos una, y máximo dos alternativas.","Ejercer (practicar) tus derechos humanos te hace sentir…Elije al menos una, y máximo dos alternativas.","Ejercer (practicar) tus derechos humanos te hace sentir…Elije al menos una, y máximo dos alternativas.","Ejercer (practicar) tus derechos humanos te hace sentir…Elije al menos una, y máximo dos alternativas.","Ejercer (practicar) tus derechos humanos te hace sentir…Elije al menos una, y máximo dos alternativas.","Ejercer (practicar) tus derechos humanos te hace sentir…Elije al menos una, y máximo dos alternativas.","Ejercer (practicar) tus derechos humanos te hace sentir…Elije al menos una, y máximo dos alternativas.","Ejercer (practicar) tus derechos humanos te hace sentir…Elije al menos una, y máximo dos alternativas.","¿Deseas decirnos algo más? Si es así, escríbelo por favor:"
13005053610,409476358,9/29/2021 9:52,9/29/2021 10:04,189.203.137.245,Escuela privada,,,,ACEPTO que mis hijos/as de entre 8 a 17 años participen en esta investigación,"Si, acepto participar",15,Hombre,,Guanajuato,Privada (De paga),Mamá,Papá,,,Hermanas/os,,,,,,,,,Son unos valores que son necesarios,Libertad e igualdad ,Familia,Escuela,Internet,Redes sociales,,,,,Siempre,Siempre,Siempre,Siempre,,Ser un ser humano con derechos ,Siempre,Siempre,Siempre,Siempre,Siempre,Siempre,,,,Siempre,Casi todos los días,Casi todos los días,Nunca,Casi nunca,Nunca,Casi nunca,Siempre,,,,,Siempre,Siempre,Casi todos los días,Casi todos los días,Casi todos los días,Casi todos los días,Casi todos los días,Siempre,Casi nunca,Casi nunca,Casi nunca,Casi nunca,Casi nunca,Las personas adultos,Las maestras/os,Las y los adolescentes,Las niñas y los niños,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13005049955,409476358,9/29/2021 9:52,9/29/2021 10:04,189.253.59.226,Escuela privada,,,,ACEPTO que mis hijos/as de entre 8 a 17 años participen en esta investigación,"Si, acepto participar",16,Hombre,,Guanajuato,Privada (De paga),Mamá,Papá,,,Hermanas/os,,,,,,,,,para el desarrollo de la persona ,"derecho de la vida, familia, a no ser discriminado, etc ",Familia,Escuela,Internet,Redes sociales,,,,,Siempre,Siempre,Siempre,Siempre,,"un ser racional e inteligente, consciente de sí mismo y de sus actos, con identidad propia y totalmente independiente.",Siempre,Siempre,Siempre,Siempre,Siempre,Siempre,,,,Siempre,Casi todos los días,Casi todos los días,Nunca,Nunca,Nunca,Nunca,Siempre,,,,,Siempre,Siempre,Siempre,Siempre,Siempre,Casi nunca,Casi nunca,Siempre,Siempre,Siempre,Siempre,Siempre,Siempre,Las personas adultos,Las maestras/os,Las y los adolescentes,,,Porque soy persona,,,Porque mi opinión debe contar,,,,DERECHO,DERECHO,DERECHO,DERECHO,DERECHO,REGLA (LEY),REGLA (LEY),REGLA (LEY),REGLA (LEY),REGLA (LEY),DERECHO,DERECHO,DERECHO,REGLA (LEY),DERECHO,DERECHO,DERECHO,DERECHO,DERECHO,DERECHO,DERECHO,DERECHO,DERECHO,DERECHO,DERECHO,REGLA (LEY),DERECHO,DERECHO,Totalmente importante,Totalmente importante,Totalmente importante,Totalmente importante,a la vida,,Exigirlos,"Ir con las autoridades (Policía, DIF, Comisión de Derechos Humanos, etc.)",,,,,Satisfacción,Seguridad,,,,,,
13005053888,409476358,9/29/2021 9:53,9/29/2021 10:03,192.141.246.140,Escuela privada,,,,ACEPTO que mis hijos/as de entre 8 a 17 años participen en esta investigación,"Si, acepto participar",15,Hombre,,Guanajuato,Privada (De paga),Mamá,Papá,,,Hermanas/os,,,,,,,,,Son algo muy importante porque así todos las personas pueden hacer lo mismo,"Igualdad, responsabilidad",Familia,Escuela,,,,,,,Siempre,Siempre,Siempre,Siempre,,Es tener derechos ,Siempre,Siempre,Siempre,Siempre,Siempre,Siempre,,,,Siempre,Nunca,Nunca,Nunca,Nunca,Nunca,Nunca,Siempre,,,,,Siempre,Siempre,Siempre,Siempre,Siempre,Siempre,Siempre,Casi todos los días,Nunca,Nunca,Nunca,Nunca,Nunca,Las personas adultos,Las maestras/os,Las y los adolescentes,Las niñas y los niños,,Porque soy persona,,,Porque mi opinión debe contar,,,,DERECHO,DERECHO,No lo sé,DERECHO,NECESIDAD,NECESIDAD,NECESIDAD,NECESIDAD,NECESIDAD,NECESIDAD,DERECHO,NECESIDAD,DERECHO,NECESIDAD,DERECHO,No lo sé,REGLA (LEY),REGLA (LEY),NECESIDAD,DERECHO,DERECHO,DERECHO,DERECHO,No lo sé,No lo sé,No lo sé,No lo sé,No lo sé,Totalmente importante,Totalmente importante,Totalmente importante,Totalmente importante,Igualdad ,,Exigirlos,"Ir con las autoridades (Policía, DIF, Comisión de Derechos Humanos, etc.)",,,,Felicidad,,,,,,,,
13005056928,409476358,9/29/2021 9:53,9/29/2021 10:02,192.141.246.145,Escuela privada,,,,ACEPTO que mis hijos/as de entre 8 a 17 años participen en esta investigación,No,15,Hombre,,Guanajuato,Privada (De paga),Mamá,Papá,,,Hermanas/os,,,,,,,,,Son algo que todos los humanos debes de tener ,"Derecho a la identidad, derecho a vivir en familia, derecho a la igualdad etc.",Familia,Escuela,Internet,,,,,,Siempre,Siempre,Siempre,Siempre,,"Significa que es reconocerte como eres, por el uso de la razón la voluntad y el sentimiento.",Siempre,Siempre,Siempre,Siempre,Siempre,Siempre,,,,Siempre,Casi todos los días,Casi nunca,Casi nunca,Casi nunca,Casi nunca,Casi nunca,Siempre,,,,,Siempre,Siempre,Siempre,Casi todos los días,Casi todos los días,Casi todos los días,Casi todos los días,Casi todos los días,Casi nunca,Casi nunca,Casi nunca,Casi nunca,Casi nunca,Las personas adultos,Las maestras/os,Las y los adolescentes,Las niñas y los niños,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13005005172,409476358,9/29/2021 9:38,9/29/2021 9:50,177.228.45.37,Escuela privada,,,,ACEPTO que mis hijos/as de entre 8 a 17 años participen en esta investigación,"Si, acepto participar",17,Mujer,,Guanajuato,Privada (De paga),Mamá,Papá,,,,Hermanastras/os,,,,,,,,Los que nos protegen ,"Derecho a la vida, derecho a la educación, derecho a la salud, etc",Familia,Escuela,,,,,,,Siempre,Siempre,Siempre,Casi siempre,,Ser tratada como tal ,Siempre,Siempre,Siempre,No tengo,Siempre,Siempre,,,,Siempre,Casi todos los días,Casi todos los días,Casi nunca,No tengo,Nunca,Nunca,Casi todos los días,,,,,Casi todos los días,Casi todos los días,Casi todos los días,Casi nunca,Casi nunca,Casi nunca,Casi nunca,Siempre,Casi nunca,Casi todos los días,Casi nunca,Casi todos los días,Casi todos los días,Las personas adultos,,Las y los adolescentes,,,Porque soy persona,,,Porque mi opinión debe contar,,,,REGLA (LEY),DERECHO,NECESIDAD,DERECHO,DERECHO,DERECHO,DERECHO,NECESIDAD,SUERTE,SUERTE,DERECHO,DERECHO,NECESIDAD,SUERTE,NECESIDAD,SUERTE,NECESIDAD,NECESIDAD,NECESIDAD,NECESIDAD,SUERTE,NECESIDAD,NECESIDAD,SUERTE,SUERTE,NECESIDAD,NECESIDAD,SUERTE,Muy importante,Totalmente importante,Totalmente importante,Totalmente importante,El más importante es ser tratada dignamente ,Informarme sobre mis derechos,Exigirlos,,,,,,Satisfacción,Seguridad,,,,,,
13004870391,409476358,9/29/2021 8:54,9/29/2021 9:11,8.20.123.161,Escuela privada,,,,ACEPTO que mis hijos/as de entre 8 a 17 años participen en esta investigación,"Si, acepto participar",17,Mujer,,Guanajuato,Privada (De paga),Mamá,,,,,,Abuelas/os,Tías/os,,,,,,Los derechos humanos son derechos y libertades fundamentales que tenemos todas las personas por el mero hecho de existir.,"derecho a la vida, derecho a no ser discriminado ",,,Internet,Redes sociales,,,,,Siempre,Siempre,Siempre,Siempre,,"Ser persona es reconocernos como seres caracterizados por el uso libre de la razón, la voluntad y el sentimiento en la definición de nuestro camino existencial.",Siempre,Siempre,No tengo,No tengo,Siempre,Siempre,,,,Siempre,Casi todos los días,Casi nunca,No tengo,No tengo,Casi nunca,Nunca,Siempre,,,,,Siempre,Siempre,Siempre,Siempre,Siempre,Siempre,Siempre,Siempre,Casi nunca,Casi nunca,Casi nunca,Casi todos los días,Casi todos los días,,,Las y los adolescentes,,,,Porque lo merezco,,Porque mi opinión debe contar,,,,DERECHO,DERECHO,DERECHO,DERECHO,REGLA (LEY),REGLA (LEY),DERECHO,DERECHO,DERECHO,REGLA (LEY),DERECHO,DERECHO,SUERTE,NECESIDAD,REGLA (LEY),NECESIDAD,REGLA (LEY),DERECHO,REGLA (LEY),DERECHO,DERECHO,DERECHO,DERECHO,NECESIDAD,NECESIDAD,DERECHO,DERECHO,DERECHO,Totalmente importante,Totalmente importante,Totalmente importante,Totalmente importante,muchos ,Informarme sobre mis derechos,Exigirlos,"Ir con las autoridades (Policía, DIF, Comisión de Derechos Humanos, etc.)",Organizarme con otras personas para hacerlos valer,,,Felicidad,Satisfacción,,,,,,,
13004860623,409476358,9/29/2021 8:52,9/29/2021 9:09,177.228.54.239,Escuela privada,,,,ACEPTO que mis hijos/as de entre 8 a 17 años participen en esta investigación,"Si, acepto participar",17,Mujer,,Guanajuato,Privada (De paga),Mamá,,Pareja de mi mamá,,Hermanas/os,,,,,,,,,Son normas que reconocen y protegen la dignidad de todos los seres humanos.,"Derecho a la identidad, derecho a una familia, libertad de la persona",Familia,Escuela,Internet,Redes sociales,,,,,Siempre,Siempre,Siempre,Siempre,,Ser con poder de raciocinio que posee conciencia sobre si mismo y que cuenta con su propia identidad.,Siempre,Casi nunca,Siempre,Siempre,Siempre,Siempre,,,,Casi todos los días,Casi nunca,Casi nunca,Nunca,Nunca,Casi todos los días,Nunca,Siempre,,,,,Siempre,Siempre,Siempre,Siempre,Siempre,Casi todos los días,Casi todos los días,Casi todos los días,Casi nunca,Casi nunca,Casi nunca,Casi todos los días,Casi todos los días,Las personas adultos,Las maestras/os,Las y los adolescentes,,,Porque soy persona,,,Porque mi opinión debe contar,,,,REGLA (LEY),DERECHO,NECESIDAD,NECESIDAD,NECESIDAD,No lo sé,DERECHO,DERECHO,SUERTE,SUERTE,DERECHO,DERECHO,NECESIDAD,NECESIDAD,DERECHO,No lo sé,No lo sé,DERECHO,No lo sé,DERECHO,DERECHO,DERECHO,DERECHO,NECESIDAD,NECESIDAD,No lo sé,REGLA (LEY),No lo sé,Poco importante,Totalmente importante,Totalmente importante,Poco importante,"Derecho a una familia, libertad de persona, libertad de expresión, libertad religiosa y de culto, derecho de acceso a la justicia, entre otros.",,Exigirlos,"Ir con las autoridades (Policía, DIF, Comisión de Derechos Humanos, etc.)",Organizarme con otras personas para hacerlos valer,,,Felicidad,Satisfacción,Seguridad,,,,,,"Considero que lo derechos humanos es algo que está pero no siempre se toman en cuenta, por eso todos los días hay que exigirlos y hacerlos valer."
13004793564,409476358,9/29/2021 8:28,9/29/2021 9:06,177.228.46.204,Escuela privada,,,,ACEPTO que mis hijos/as de entre 8 a 17 años participen en esta investigación,"Si, acepto participar",17,Mujer,,Guanajuato,Privada (De paga),Mamá,Papá,,,Hermanas/os,,,,,,,,,Son normas que distinguen y defienden la dignidad de todos los seres humanos ,"El derecho a la vida, derecho a la libertad, derecho a la igualdad, derecho a la salud, derecho a la educación, derecho a la alimentación ",Familia,Escuela,Internet,,,,,,Casi siempre,Casi siempre,Casi siempre,Casi siempre,,"Es en ser humano diferente al resto, que tiene identidad propia y que es independiente ",Siempre,Siempre,Siempre,No tengo,Siempre,Siempre,,,,Siempre,Casi nunca,Casi nunca,Nunca,No tengo,Nunca,Nunca,Casi todos los días,,,,,Siempre,Siempre,Siempre,Siempre,Siempre,Siempre,Siempre,Casi nunca,Casi nunca,Casi todos los días,Casi todos los días,Siempre,Siempre,Las personas adultos,Las maestras/os,Las y los adolescentes,Las niñas y los niños,,,,Para defenderme o protegerme de otras personas o instituciones,Porque mi opinión debe contar,,,,DERECHO,DERECHO,NECESIDAD,DERECHO,DERECHO,NECESIDAD,NECESIDAD,NECESIDAD,DERECHO,DERECHO,DERECHO,DERECHO,DERECHO,DERECHO,NECESIDAD,No lo sé,No lo sé,DERECHO,DERECHO,DERECHO,DERECHO,DERECHO,DERECHO,DERECHO,DERECHO,DERECHO,DERECHO,DERECHO,Muy importante,Totalmente importante,Totalmente importante,Totalmente importante,"Derecho a la salud, derecho a la educación, derecho a la vivienda, derecho al agua, derecho al descanso, derecho a un nivel de vida digno ",Informarme sobre mis derechos,Exigirlos,,,,,,Satisfacción,Seguridad,,,,,,
13004839047,409476358,9/29/2021 8:45,9/29/2021 9:02,187.189.149.21,Escuela privada,,,,ACEPTO que mis hijos/as de entre 8 a 17 años participen en esta investigación,"Si, acepto participar",17,Mujer,,Guanajuato,Privada (De paga),Mamá,Papá,,,Hermanas/os,,,,,,,,,"Son derechos que todos tenemos, no se hace distinciones de ningún tipo y son los que reconocen y protejen la dignidad y valor de cada persona. ","A la vida, a solicitar asilo político, a la libertad de expresión y conciencia, a la salud ye educación, etc",Familia,Escuela,Internet,Redes sociales,,,,,Siempre,Siempre,Siempre,Siempre,,"Es un ser individual con uso de la razón, que se rige por normas morsles",Siempre,Siempre,Siempre,No tengo,Siempre,Siempre,,,,Siempre,Casi todos los días,Casi todos los días,Casi nunca,No tengo,Nunca,Casi nunca,Siempre,,,,,Siempre,Siempre,Siempre,Siempre,Siempre,Casi todos los días,Casi todos los días,Casi todos los días,Casi nunca,Casi nunca,Casi todos los días,Casi todos los días,Casi todos los días,Las personas adultos,Las maestras/os,Las y los adolescentes,Las niñas y los niños,,,,Para defenderme o protegerme de otras personas o instituciones,Porque mi opinión debe contar,,,,NECESIDAD,DERECHO,NECESIDAD,DERECHO,DERECHO,NECESIDAD,DERECHO,DERECHO,NECESIDAD,NECESIDAD,DERECHO,DERECHO,NECESIDAD,NECESIDAD,DERECHO,REGLA (LEY),No lo sé,REGLA (LEY),SUERTE,DERECHO,DERECHO,DERECHO,DERECHO,REGLA (LEY),SUERTE,DERECHO,SUERTE,REGLA (LEY),Muy importante,Totalmente importante,Totalmente importante,Muy importante,"Libertad de expresión y conciencia, libertad religiosa y de culto, acceso a la información, etc",Informarme sobre mis derechos,Exigirlos,"Ir con las autoridades (Policía, DIF, Comisión de Derechos Humanos, etc.)",,,,,Satisfacción,Seguridad,,,,,,
13004789669,409476358,9/29/2021 8:27,9/29/2021 9:02,187.188.63.171,Escuela privada,,,,ACEPTO que mis hijos/as de entre 8 a 17 años participen en esta investigación,"Si, acepto participar",17,Mujer,,Guanajuato,Privada (De paga),Mamá,,,,Hermanas/os,,,,,,,,,Son necesidades que estan escritas en un documento que se encarga de que cada una de ella sean cumplidas y respetadas correctamente. ,"A la escuela, a la vida, a familia, a una casa, a comida, al buen trato, al buen trabajo (no sobreexplotación), a servicios públicos, a comida. ",Familia,Escuela,,Redes sociales,,,,,Casi siempre,Casi siempre,Casi siempre,Casi siempre,,Significa que eres un ser humano con personalidad. ,Siempre,Siempre,Siempre,Siempre,Siempre,Siempre,,,,Siempre,Casi todos los días,No tengo,Casi nunca,No tengo,Nunca,Nunca,Siempre,,,,,Siempre,Siempre,Siempre,Casi todos los días,Casi todos los días,Casi todos los días,Casi todos los días,Siempre,Casi nunca,Casi todos los días,Casi nunca,Siempre,Casi todos los días,Las personas adultos,Las maestras/os,Las y los adolescentes,,,Porque soy persona,,Para defenderme o protegerme de otras personas o instituciones,,,,,REGLA (LEY),DERECHO,NECESIDAD,DERECHO,NECESIDAD,DERECHO,DERECHO,DERECHO,NECESIDAD,NECESIDAD,DERECHO,SUERTE,SUERTE,DERECHO,NECESIDAD,NECESIDAD,DERECHO,REGLA (LEY),NECESIDAD,DERECHO,DERECHO,DERECHO,REGLA (LEY),DERECHO,NECESIDAD,DERECHO,DERECHO,REGLA (LEY),Totalmente importante,Totalmente importante,Totalmente importante,Totalmente importante,"A la educación, a la familia, a una casa, de la vida, a tener buena calidad de vida, a servicio medico, al descanso, a ser bien tratado, a salir con mis amigos.",Informarme sobre mis derechos,Exigirlos,"Ir con las autoridades (Policía, DIF, Comisión de Derechos Humanos, etc.)",,,,Felicidad,,Seguridad,,,,,,"En la pregunta 11, dice que quien tiene derechos humanos, y puse que todos, pero muchas personas, y con mayor frecuencia mujeres, aunque los tenga, no los pueden ejercer.  "
13004858963,409476358,9/29/2021 8:52,9/29/2021 9:02,177.228.51.84,Escuela privada,,,,ACEPTO que mis hijos/as de entre 8 a 17 años participen en esta investigación,"Si, acepto participar",17,Hombre,,Guanajuato,Privada (De paga),,Papá,,,,,,,,,,,,"Son una especie de reglas y privilegios que tenemos todos, los cuales tenemos que respetar ","Respeto, justicia ",,Escuela,,,,,,,Casi siempre,Casi siempre,Casi siempre,Casi siempre,,"Significa no solo estar vivo sino, tener derechos humanos y tener una buena calidad de vida ",Siempre,Siempre,No tengo,Siempre,Siempre,Casi todos los días,,,,Casi todos los días,Casi nunca,Casi nunca,No tengo,Nunca,Casi nunca,Casi todos los días,Siempre,,,,,Siempre,Siempre,Siempre,Siempre,Siempre,Siempre,Casi nunca,Casi todos los días,Casi nunca,Casi nunca,Casi nunca,Casi nunca,Casi nunca,Las personas adultos,Las maestras/os,Las y los adolescentes,Las niñas y los niños,,Porque soy persona,Porque lo merezco,,,,,,DERECHO,REGLA (LEY),DERECHO,REGLA (LEY),REGLA (LEY),NECESIDAD,NECESIDAD,DERECHO,SUERTE,SUERTE,REGLA (LEY),SUERTE,SUERTE,DERECHO,REGLA (LEY),DERECHO,SUERTE,DERECHO,SUERTE,DERECHO,DERECHO,DERECHO,DERECHO,DERECHO,DERECHO,SUERTE,SUERTE,No lo sé,Muy importante,Totalmente importante,Totalmente importante,Totalmente importante,Respeto ,,Exigirlos,"Ir con las autoridades (Policía, DIF, Comisión de Derechos Humanos, etc.)",,,,Felicidad,Satisfacción,,,,,,,
